gmap_id,name,latitude,longitude,avg_rating,borough,cluster
0x89c28a7f677a4471:0xa141c7b32ec9a5e2,Gyro Corner NYC,40.7675833,-73.7903848,4.1,Queens,34
0x89c25900f5420723:0xdd61980d0e2b0604,Sushi Ginza Onodera,40.752349599999995,-73.9814425,4.6,Manhattan,40
0x89c25909bc9a3bc9:0x6ce982f11410a18d,Dynasty Dim Sum,40.7414918,-73.9809179,4.2,Manhattan,45
0x89c25bafb8223a49:0x8df38bb8659de3db,Atlantic Social,40.6832304,-73.9735864,3.4,Brooklyn,6
0x89c25b9077234d29:0x9d91fd106f1e8a52,Ma's Fish & Chips Plus,40.681467399999995,-73.9499853,3.9,Brooklyn,0
0x89c25861ee341bcb:0xb71cb17ce65d501a,Ashford & Simpson's Sugar Bar,40.7793548,-73.9838741,4.4,Manhattan,6
0x89c2588a49054bc3:0xb4a113eab0b489d9,Domino's Pizza,40.7779946,-73.98061179999999,3.3,Manhattan,24
0x89c2585c2d73f4f3:0x80852dd4c34316a3,Pick a Bagel,40.7731512,-73.9895569,3.2,Manhattan,23
0x89c24550da42c909:0x31c088a278b0345a,Steve's Bagels,40.634326699999995,-74.02343359999999,4.2,Brooklyn,23
0x89c245570c1bba09:0x5a12d65abbdfef28,Dunkin',40.6338455,-74.0266316,3.7,Brooklyn,4
0x89c2456091be2941:0x8a76f4671186560d,Burger King,40.6218534,-74.02611399999999,3.3,Brooklyn,3
0x89c2f4c11f13be07:0xfa59d2f150f600fe,Boston Market,40.8338037,-73.86118859999999,3.9,Bronx,0
0x89c25900e611b78f:0x15b65309d644295f,Chipotle Mexican Grill,40.7513599,-73.9807214,4.1,Manhattan,38
0x89c25905ea899c6f:0x49f99bd89b4157dd,Lan Larb,40.7453418,-73.9757752,4.4,Manhattan,12
0x89c25a4634938a45:0x229fa22c7b1623b9,Dellarocco's,40.6950091,-73.9961082,4.6,Brooklyn,2
0x89c25888bac5a51f:0xc6f812b99e2d60e1,The Great Burrito,40.786044,-73.9727092,4.3,Manhattan,9
0x89c25996a02e4c35:0x977ae6848d0f78fa,ad hoc collective coffee + shoppe,40.7340757,-74.00048249999999,4.8,Manhattan,15
0x89c25907b312a0b3:0x8870a47d2349b78d,Miraj,40.7464441,-73.9802022,4.4,Manhattan,5
0x89de2f62bc25775d:0x35e9877af1bace27,The Cove on the Hudson,43.057614,-73.5939118,4.0,Bronx,0
0x89de2ec2b32b5943:0xed64779e9b62d6be,Joy Wok,43.1041667,-73.5819444,3.8,Bronx,13
0x89de2e49505040bd:0x49c6015bfa908ba9,Just Meats Deli & Market,43.105878,-73.626978,4.8,Bronx,11
0x89de2ec2ca41cbc1:0x620e6e8879699e84,Schuylerville Pizza & Pasta,43.1041046,-73.5813706,4.2,Bronx,24
0x89de2edd08f13519:0xa1db621c25c50960,Sweet Lou's,43.1016225,-73.580882,4.8,Bronx,0
0x89c258fcc1b3ffff:0xb1d4a59efbba621,Urbanspace,40.757086199999996,-73.9721495,4.4,Manhattan,5
0x89c259bfa0ae761b:0xa00407afd7770ab4,Thaimee Magic,40.7570768,-73.9724131,3.6,Manhattan,12
0x89c258f811db1c6b:0xea86b635110d78b,Starbucks,40.763737,-73.98234599999999,4.1,Manhattan,48
0x89c2613151cbe1f3:0xfe701b7dfa36c90b,Kam Hung,40.6918466,-73.7777894,4.1,Queens,13
0x89c2f4465d857e8d:0x50e1815904e644d5,Domino's Pizza,40.835338,-73.908214,2.0,Bronx,24
0x89c2f49fd83f1481:0x5c3a0bf875c4a21,Dunkin',40.8579514,-73.8673786,3.8,Bronx,4
0x89c2f3686e6bd59b:0xb33c0dae1d282f99,Santos Fish Market,40.867620599999995,-73.8675421,4.0,Bronx,33
0x89c2f5e847be2803:0x1405d12923bb31dd,Dunkin',40.8101726,-73.9248302,3.9,Bronx,4
0x89c28cbbae3d7379:0xabcb0bdee35178e7,Nathan's Famous,40.864114699999995,-73.8267319,4.1,Bronx,26
0x89c263c7ee6479b9:0xbc988a3b3f3dbda1,Jerk Pan Kusine,40.703841499999996,-73.7406601,4.2,Queens,0
0x89c25fa8f22c339f:0x4043bf4aa6b4124,La Boina Roja,40.7495032,-73.8854891,4.4,Queens,28
0x89c25faf66373e33:0xbec7ba0572858e1a,La Nueva Bakery,40.750035,-73.880279,4.4,Queens,47
0x89c25c18eb3c33f7:0x9d99679b1a7ac636,Mixtape Bushwick,40.6994968,-73.9139865,4.7,Brooklyn,23
0x89c259bbcc557289:0xd8394b7cd915ea6d,The Commons Chelsea,40.7409417,-73.998175,4.3,Manhattan,43
0x89c2598eede478ef:0xa80cdf61092779f1,Fanelli’s Cafe,40.7246254,-73.9987757,4.5,Manhattan,20
0x89c2590013d2f7ab:0x1621c01c0a46a40d,Pret a Manger,40.733483299999996,-73.9912688,4.1,Manhattan,11
0x89c259956f8e2b3d:0xdc28ba745a54706c,Kawa Sushi,40.7377062,-74.0043852,4.1,Manhattan,40
0x89c25f252f7911e9:0x41daf48d659affec,Latin Cabana,40.7560968,-73.9209872,4.2,Queens,35
0x89c25f3a3ea7adbb:0x3181d89941a0236f,Hero Thai & Izakaya,40.760388,-73.92258009999999,4.3,Queens,12
0x89c2602faeb029bb:0xf783a9da8724ab91,WHITE NOISE COFFEE CO,40.761305199999995,-73.80411959999999,4.3,Queens,15
0x89c2677d774aa919:0x94da28cac92e70fe,SugarBun.NYC Bakery & Cafe,40.6634691,-73.8413037,4.3,Queens,25
0x89c2678110aa159d:0x11dbff47b24a55e0,That's A Wrap,40.6519444,-73.8386111,4.2,Queens,42
0x89c25984a9452703:0x17e1223db2365ba3,The Boiler Room,40.725952,-73.989165,3.9,Manhattan,6
0x89c25decffffffff:0x32116fa828ee4d61,El Pollo Inka Peru,40.6828473,-73.85028799999999,4.2,Queens,35
0x89c25e214ceccadb:0x8841d6cdc8056dcc,Kung Fu Tea,40.7206695,-73.8468264,4.2,Queens,31
0x89c25b5bd98e9909:0x23c31261f5710f7b,Happy Veggie,40.716422699999995,-73.997823,4.9,Manhattan,46
0x89c2624f82087e97:0x13062b150a6c5777,Floral Terrace,40.7289095,-73.701548,4.5,Queens,6
0x89c25e83bdb1d343:0xe8f724277b030ee5,Cute Cat Cafe,40.7068363,-73.89694779999999,4.5,Queens,15
0x89c25c2aecee9131:0x4f1a470cfdcd363f,AMA COFFEE,40.700824999999995,-73.89667899999999,4.5,Queens,31
0x89c26781325c2df1:0xacffad6c3412f9bd,DiVino Pizzeria Restaurant,40.6506403,-73.838078,4.4,Queens,24
0x89c25984f192c843:0x4415c3ef84e7ca06,The Cock,40.7271554,-73.9889499,3.8,Manhattan,6
0x89c2598790e50589:0x37216cf93a66e24,Stax Ice Cream,40.7177193,-73.9927402,4.6,Manhattan,10
0x89c2592378834709:0x29a23b7b75ea322e,Vernon Grille,40.743579,-73.9540657,4.4,Queens,34
0x89c25c28f2df3c8f:0xb7b653a1cdc955b0,Burrito Republic,40.7007662,-73.8992813,4.4,Queens,9
0x89c259a7fe9d0d37:0x2431b4a55e0b8152,Cleo,40.7448027,-73.9833027,4.4,Manhattan,36
0x89c25e8240cc0c8b:0xe9f98ad8dbc13fde,Antica Trattoria,40.704812,-73.89641209999999,4.7,Queens,49
0x89c2455831e9eb0f:0x46e3792248722bc1,Shangri-La,40.6320942,-74.0277302,4.3,Brooklyn,46
0x89c25fb218838391:0xa0c8f64d30c1701d,Prince Tea House,40.7193235,-73.8455429,4.4,Queens,31
0x89c25e7f50546c9d:0x8b441751e8ed5eb3,Glendale Pizza,40.701913999999995,-73.883685,4.3,Queens,24
0x89c243628dbe2219:0xb39f9634e1426047,Chinar,40.588836799999996,-73.9601368,4.4,Brooklyn,5
0x89c258e7aa933d13:0xb0e1cf4f86b97ca2,Under The Bridge,40.75964,-73.9623098,4.3,Manhattan,34
0x89c25a1688718e21:0x94d649deb0521204,Taste of Tokyo,40.7051306,-74.0096804,4.2,Manhattan,40
0x89c2598c00000000:0x228310bae2ca2e50,Creperie,40.729611299999995,-74.0006939,4.5,Manhattan,10
0x89c25c27eaab97bb:0xb4b95b1be21e8561,Super Pollo,40.702886,-73.9018569,4.5,Queens,35
0x89c25c29f6eb5d7b:0x3c0b12daa488d976,House of Gyro & Shawarma,40.7030631,-73.8951964,4.2,Queens,5
0x89c258e228138a07:0x3d14b1ce967b0207,Pathos Cafe,40.7545897,-73.9653548,4.4,Manhattan,34
0x89c2598a97ed08eb:0xd5c7bd06918aae0b,The Django,40.7194085,-74.0049093,4.4,Manhattan,17
0x89c28b3dbf1a650d:0x66baff65d94b06e2,Emilio's Pizza,40.824277099999996,-73.8199719,4.4,Bronx,24
0x89c25b931f390a8b:0x417ba24cedb4ba9c,Samurai Papa,40.689758,-73.951025,4.6,Brooklyn,30
0x89c2f7e42388455d:0xea871b2ae995ad57,Sita Thai,40.8288917,-73.9490354,4.4,Manhattan,12
0x89c259861f9550b5:0x9893d03ea626f9c9,Pietro Nolita,40.720828,-73.9946195,4.2,Manhattan,1
0x89c259b034799219:0x9d2ffe653257c6d,Juicology Kitchen,40.7477249,-73.9903851,4.7,Manhattan,19
0x89c25faf7ca1bdbb:0x40f67e997ca3aa8f,Jackson Gyro,40.7499992,-73.8807161,4.2,Queens,34
0x89c258b9828ca511:0xc8fa4e5c08ac7801,Le Pain Quotidien,40.7747203,-73.9505973,4.0,Manhattan,43
0x89c25f070bf61bc7:0xc51a25db1ac5159d,K&L Delicatessen,40.749299099999995,-73.8897867,4.4,Queens,37
0x89c25a27f95b90a3:0x3f023addd8129d4e,Bowery Beer Garden,40.71713,-73.9952912,3.9,Manhattan,27
0x89c2597d51479d79:0xb268a59dbfd7ef51,GREEN BLEND,40.749327,-73.99587799999999,4.4,Manhattan,19
0x89c25b60099c44fd:0xa4793f21f554406e,Riis Park Beach Bazaar,40.565303799999995,-73.8763223,4.7,Queens,5
0x89c25f6804995e43:0x16ea2ffd8b0314cd,Chano's Cantina,40.7567253,-73.9295349,4.8,Queens,9
0x89c2881fcad9e433:0x385d2f8bdd9258a5,Previti Pizza & Papazzio Dining,40.751720399999996,-73.6743603,4.4,Queens,24
0x89c2627fad9e4c13:0xbcaaf53f8576256f,Cafe Kiskeya,40.7523535,-73.70280079999999,4.2,Queens,35
0x89c2617828b26bbf:0x48d2209f093fb430,Rajdhani,40.721035,-73.7590256,4.0,Queens,14
0x89c258552071bcb3:0x5cc7129cc313de1a,Starbucks,40.756693999999996,-73.98589299999999,4.1,Manhattan,48
0x89c25909b220cfd9:0xef497f2d1db3994,Jaiya,40.742225,-73.980989,4.0,Manhattan,12
0x89c28cda1bfbb495:0x981449d1d5a48c12,"Fish N' Ting Restaurant, Bar & Lounge",40.8856793,-73.8291328,4.3,Bronx,1
0x89c2f32b6c0ff6f9:0x8a47eb2bfb049219,Jackie's West Indian Bakery,40.8895012,-73.843311,4.2,Bronx,0
0x89c2f43c88916eb9:0xeb3375496a51df71,Emergency Snack Bar,40.840577599999996,-73.9211463,4.2,Bronx,47
0x89c28cd7723ecdab:0xac710bae08d849fb,Royal Caribbean Bakery,40.8882821,-73.8314896,4.0,Bronx,0
0x89c2f3f614bffdd5:0x8e8120630138a0fc,El nuevo valle seafood Restaurant,40.8656608,-73.9195316,3.9,Manhattan,0
0x89c25b7d3a1ce783:0x9266ce95fcb3494b,Grüit Garden And Eatery,40.6635914,-73.9536826,4.3,Brooklyn,5
0x89c25bb1668b1e5b:0x6a9593bb826bdbd3,Izzy's Fried Chicken,40.6705489,-73.94229659999999,4.3,Brooklyn,26
0x89c244cf5553830d:0x7192d76fb78c579f,Masbia of Flatbush,40.624083,-73.9652452,4.1,Brooklyn,5
0x89c25b7a48b1a5c9:0x3c3054e82160905d,Klein's Grocery,40.6640185,-73.9456739,4.5,Brooklyn,5
0x89c266023ff9eaaf:0x192a24502138b9d4,McDonald's,40.6050836,-73.75511259999999,3.3,Queens,44
0x89c25c9ecfdafad5:0xd8faf98e46d3ace4,Golden Krust Caribbean Restaurant,40.651924,-73.93070999999999,4.1,Brooklyn,0
0x89c2f4354e4dccf7:0xfe04e1aaf4368b9f,Lupita's,40.8246227,-73.913387,4.0,Bronx,9
0x89c25de40dbf70db:0x24bfbb6ce9b3f31,New Double Happy Inc.,40.6924382,-73.8583783,3.9,Queens,13
0x89c25f0ba982cc2d:0x606be870d22d53b7,Subway,40.759429399999995,-73.8923749,3.5,Queens,11
0x89c245393f448e65:0xd4efb9fb98dce435,Meze,40.6252103,-74.0020775,4.5,Brooklyn,34
0x89c25a5c1ef25c57:0x7bdfc9237cc92b7f,Petite Crevette,40.6839022,-74.0018379,4.6,Brooklyn,33
0x89c25f3b97a9e91d:0x19bbeeacb99a7e24,Raven's Head Public House,40.7590566,-73.9197708,4.3,Queens,20
0x89c2585255855a33:0xa400d6170d205a97,Sticky's Finger Joint,40.7588156,-73.9919922,4.5,Manhattan,26
0x89c25a500e325e67:0x5fb35a89ad902b58,Layla Jones,40.6866639,-73.994046,4.2,Brooklyn,24
0x89c2f4a8c5693779:0x311561f4ad165b87,Hong Kong,40.8505164,-73.8517636,4.3,Bronx,13
0x89c259a0fdcd87d9:0x40aea99bc1dd1c36,Rose Bar,40.7385531,-73.985895,3.9,Manhattan,17
0x89c25fbfedcde8e1:0x4b501065a87fac73,El Nuevo Salinas,40.7573485,-73.8663637,3.6,Queens,35
0x89c259ac33609491:0xbf843693ac659d36,Cafe Nunez,40.7521284,-73.9918752,4.1,Manhattan,7
0x89c25852097d6229:0xd6e7ca091a658693,Dunkin,40.7606342,-73.994492,3.9,Manhattan,4
0x89c25f679350565d:0x99c026683a62d8c9,Paris Baguette,40.7759401,-73.9116177,4.4,Queens,25
0x89c26052bc922315:0x162b35350776e8a,Dunkin',40.7375489,-73.7959948,3.5,Queens,4
0x89c2881e7731d737:0xe189f87246c6ac0f,Royal Tangra Masala,40.751852,-73.6718714,3.8,Queens,14
0x89c260571157db77:0x1142a9b1547bbde9,Napoli,40.7329223,-73.8047722,4.1,Queens,24
0x89c267212e85e2e9:0x6c29f2fc0668baea,Popeyes Louisiana Kitchen,40.6737581,-73.7981987,3.6,Queens,26
0x89c2606eebef9c7d:0x47fd1b297e22ed40,Yeh's Bakery,40.7457503,-73.825803,4.5,Queens,25
0x89c258a979dddf71:0xc66b5536f074e929,Dave's Marketplace,40.7861611,-73.9423583,4.1,Manhattan,37
0x89c26242412496af:0xeeea4388a5ab33c6,Surya,40.7353744,-73.7167511,4.1,Queens,14
0x89c25901f2d0a8e3:0x987aabfec946bea7,Central Market New York,40.7530684,-73.9772856,3.6,Manhattan,43
0x89c259555eb590a7:0x728d98e979e48bfb,The Anchored Inn,40.7091381,-73.93731009999999,4.4,Brooklyn,27
0x89c259ffb3e2851d:0x506d180cdab410d5,Diller,40.7164836,-73.9890321,4.8,Manhattan,3
0x89c25957faf3fa59:0x7289104464589bd9,Haab,40.7109698,-73.947064,4.4,Brooklyn,41
0x89c2588ada7d1403:0x2993049738e8c4e7,Francesco's Pizza,40.775197,-73.980691,4.1,Manhattan,24
0x89c2448e9aaed021:0xc42e8c1934b699fa,Dunkin,40.6000921,-73.94649849999999,4.0,Brooklyn,4
0x89c24495d9f889a1:0xb751c1d21c057a42,Highway Bagels,40.610686099999995,-73.95396199999999,3.9,Brooklyn,23
0x89c2448fa9eaf19d:0xb5bdec7f3a92122f,Spiro's,40.5996555,-73.9502181,4.4,Brooklyn,22
0x89c244944be54e57:0xc14c01c21aadf758,Vesuvius Pizza,40.6098626,-73.9554686,4.1,Brooklyn,24
0x89c2448f8f77b36b:0xbff5d7274f1cea4e,T & D Bakery,40.599882,-73.9481646,4.8,Brooklyn,25
0x89c25b02adda1033:0xd4f0d7bf2586581c,Hanco's,40.666305799999996,-73.9823463,4.3,Brooklyn,31
0x89c259a5eaac1ce9:0x1418693cd11602d4,Bombay Sandwich Co.,40.744953699999996,-73.9904195,4.3,Manhattan,46
0x89c259a86e53e6e7:0xdcd5313427c60f3b,Take 31,40.7462777,-73.9848246,4.4,Manhattan,21
0x89c25a582962f9e3:0x3ad0f94f7c99d4b7,Ting Hua,40.679831199999995,-73.9949285,3.5,Brooklyn,13
0x89c2598a1316e7a7:0xd8f10512fc3c4299,Lombardi's,40.721578099999995,-73.9956856,4.2,Manhattan,24
0x89c25a1690277c81:0x5039c930bb85a1b5,Open Market,40.7054796,-74.0101011,4.2,Manhattan,7
0x89c2599cfa9ebe8b:0x6388838ca58a724,Clay Pot,40.727914999999996,-73.98665799999999,4.5,Manhattan,13
0x89c25a16ed7869fd:0x74ec2751a0279c4a,Irish Punt,40.705875,-74.0102417,4.1,Manhattan,20
0x89c258ffef659ae5:0x77d67bbf3fe1e315,Sofitel New York,40.7557052,-73.981849,4.5,Manhattan,32
0x89c2896bf5003ee9:0x31612fc40c5305ed,Jade Asian Bistro,40.7607048,-73.7305365,3.9,Queens,45
0x89c25a1bd1e78ab3:0x836c1e2f7018be10,Pret a Manger,40.713044599999996,-74.0132351,4.1,Manhattan,11
0x89c24fd32a13aed5:0xa57251ac47ff05eb,Marie's 2,40.642297,-74.076722,4.6,Staten Island,24
0x89c25a1c78d1ba59:0xc0ac080b1a9cc898,Shake Shack,40.715233999999995,-74.01490299999999,4.3,Manhattan,3
0x89c259028d7ae629:0x7aa313891792b66,Bierhaus NYC,40.7525325,-73.9733874,4.3,Manhattan,27
0x89c25857cd790e15:0x7c7c06f522042053,Gallaghers Steakhouse,40.7628486,-73.9838549,4.6,Manhattan,28
0x89c2599edfab58c1:0xcb9246cf71306c65,5 Napkin Burger Union Square,40.733185,-73.9875575,4.2,Manhattan,3
0x89c2590671732dc7:0x301a3d43bfd4e39a,Jackson Hole Burgers,40.7461701,-73.97750959999999,4.4,Manhattan,3
0x89c25e4bc3a2b003:0x1b2445a846ea9a58,Queens Center,40.734483399999995,-73.8696793,4.4,Queens,5
0x89c25984a5f77579:0x6e1ae937b3cf18fb,The Black Ant,40.7258333,-73.9894444,4.2,Manhattan,9
0x89c25fc7aa0fc32f:0x2bbff8eef7992363,La Cabaña,40.7502822,-73.862748,4.4,Queens,35
0x89c245222d42c04f:0x36cf02ef7ec6df4d,Umai Ramen,40.619983,-73.989631,4.3,Brooklyn,30
0x89c2450db7c377c5:0x4e972515ff9a663a,Dunkin',40.607460499999995,-74.0021592,3.9,Brooklyn,4
0x89c2450ea2d07e5d:0x4a5d4a00a813ae88,Fantasy Seaweed Riceroll,40.6052154,-73.9998614,4.4,Brooklyn,5
0x89c25bb4aa91dfeb:0xc3da54ba5ac3ff12,Forcella Fried Pizza,40.6912829,-73.9824363,4.5,Brooklyn,24
0x89c245aa007323ed:0xa068348ccd43983e,Pho 86,40.6050434,-73.9995654,4.4,Brooklyn,29
0x89c25c81179d62a9:0xcaae5162b325cc28,Happy Garden,40.6656054,-73.9316716,3.6,Brooklyn,13
0x89c25bb909466877:0xa1baecdb6e9aa42e,One More Charm,40.6698871,-73.9794273,4.9,Brooklyn,12
0x89c25c9ea612b5d9:0x963ef79e1d26a381,Popeyes Louisiana Kitchen,40.6534513,-73.9309069,3.8,Brooklyn,26
0x89c25c9c81f6c4d5:0x98bc5b0600413187,Simone's,40.6564601,-73.93002179999999,4.4,Brooklyn,0
0x89c25c9c06b40001:0xe02b463539dbad82,German's Soup,40.664529099999996,-73.93183739999999,4.3,Brooklyn,0
0x89c259875094a7ab:0xc5dae617c3d397b7,Dunkin’,40.7167155,-73.9895421,3.7,Manhattan,4
0x89c25c9c960c2c21:0xcdb45f048643a074,Silver's Crust,40.6574453,-73.93118679999999,4.2,Brooklyn,0
0x89c25a297f39d741:0xa2ce728d47b64eea,Hawa Smoothies & Bubble Tea,40.7140278,-73.9892776,4.6,Manhattan,19
0x89c25c095e8f3a13:0x5f61c825fc9ed37d,Jin Guang House,40.693591999999995,-73.931013,4.1,Brooklyn,13
0x89c25bf795c4cf1d:0x2e7527680eaef332,Little Italy Pizza & Restaurant,40.6981313,-73.9377756,4.1,Brooklyn,24
0x89c25c9c8521a87d:0x1ee892258ad1c9fe,Domino's Pizza,40.6568088,-73.93069539999999,2.2,Brooklyn,24
0x89c25b41b11441f1:0x38a682b50540a260,"Four Seasons Restaurant, Bakery & Juice Bar",40.6506537,-73.9561373,4.7,Brooklyn,46
0x89c25c90d4924923:0xa66ab8f1589beb09,Dunkin',40.652781499999996,-73.92160369999999,4.0,Brooklyn,4
0x89c259e0e3de5b75:0x64f5b785535ff6c1,Cluck's Chicken,40.7195439,-73.9879874,4.5,Manhattan,26
0x89c25b5d579f3007:0x705d361d1a6fcb31,Trini Breakfast Shed,40.6510813,-73.9473363,4.1,Brooklyn,13
0x89c25a2a4c0264d5:0xa2720b7cee5e98dc,Loho,40.7137439,-73.98700199999999,4.1,Manhattan,37
0x89c25ce1353a3287:0x86271601f1f2243c,Yard with Style,40.647227699999995,-73.8947338,3.9,Brooklyn,0
0x89c25c80becd2b65:0xe6c20c8671eb40c3,Italfari,40.667330199999995,-73.93106709999999,4.7,Brooklyn,46
0x89c2598900000001:0x7481d007683aa243,Ceci Cela Patisserie,40.720327999999995,-73.993119,4.4,Manhattan,25
0x89c25a2967d3b2a3:0xe51839ed014970d0,El Castillo De Madison,40.712838399999995,-73.989532,4.0,Manhattan,35
0x89c25945b2ca791f:0x770f1aa95a3a99ba,Van Leeuwen Ice Cream,40.723596,-73.950512,4.5,Brooklyn,10
0x89c25b428fc51739:0x6900c93c0c05151d,Exquisite Express,40.6509277,-73.9498729,4.2,Brooklyn,0
0x89c25b241635aa75:0x53a066712e361419,Ninja Japan,40.6498845,-73.9614994,4.5,Brooklyn,40
0x89c25a2906b5bf6d:0xafed6d8a27ddf853,Carol's Bun,40.713799699999996,-73.9914345,4.6,Manhattan,13
0x89c259b9902dfdb1:0x7e1c9c1849d6ff70,Famous Original Ray’s Pizza,40.7460285,-74.0014152,3.8,Manhattan,24
0x89c259a4ea31604d:0x5bf6770e0bc9b99c,Dunkin',40.7432747,-73.99307859999999,3.9,Manhattan,4
0x89c259a86a3a29b5:0x79a2bb2ad7d70e00,Hangawi,40.746601299999995,-73.98476169999999,4.6,Manhattan,21
0x89c259aaba205de1:0x40f85c2c78cdbdea,Wafels & Dinges,40.754541499999995,-73.9840658,4.3,Manhattan,10
0x89c259611db83633:0x917fd1b985e52513,Nitehawk Cinema,40.715972199999996,-73.962575,4.6,Brooklyn,6
0x89c25991bc886989:0xee1e9d3564f4da55,The Uncommons,40.7294104,-73.9987065,4.5,Manhattan,6
0x89c25b03b2a25be5:0xf5ae67c79e786576,Barnes & Noble,40.6687671,-73.979766,4.5,Brooklyn,48
0x89c25ed34e200f1f:0x1282d48674698a31,Doughnut Plant,40.7428252,-73.9352451,4.5,Queens,4
0x89c25e20c5fd1693:0x5c87b138f1e2fa8b,Red Pipe Cafe,40.719274399999996,-73.84283479999999,4.1,Queens,15
0x89c25c725b6b2919:0xd0b6e2184b70e6be,Grandchamps,40.6847299,-73.92615909999999,4.4,Brooklyn,0
0x89c259237fea54a7:0xd4d381e02279be73,Bareburger,40.7434965,-73.9536344,4.4,Queens,3
0x89c2609e1b944775:0x3f2ef796ef592b99,La Boulangerie de François,40.7192185,-73.8415545,4.5,Queens,25
0x89c2f6a099171b17:0x36c882671bcfa57e,Tampopo Ramen,40.850688999999996,-73.93645599999999,4.5,Manhattan,30
0x89c25f42b5a5ac53:0x29277c2d7bf631e8,New York City Bagel & Coffee House,40.774812499999996,-73.9137204,4.6,Queens,23
0x89c25a4f1ed88c39:0xdbaaca055fc74a03,Barnes & Noble,40.6907577,-73.9921493,4.5,Brooklyn,48
0x89c25944f618d5d5:0xe68f335e68bc5bee,Five Leaves,40.723737199999995,-73.95163509999999,4.4,Brooklyn,36
0x89c261c50e1de567:0xca4085d6327073c,H Mart Bayside,40.7536215,-73.781519,4.3,Queens,21
0x89c25abf14eaaaab:0x78530e98b3cc75f2,Japan Village,40.656103,-74.0064373,4.5,Brooklyn,8
0x89c259617ae5b78b:0xe919ce17bb09920e,Devoción,40.7160576,-73.9646899,4.6,Brooklyn,15
0x89c25e11828a742b:0x3989a54e82c0a844,Five Guys,40.709877999999996,-73.85921429999999,4.3,Queens,3
0x89c259587e238d21:0xfad680aa65630ad2,Ryujin,40.7111707,-73.9506167,4.3,Brooklyn,30
0x89c25babad18d59f:0x863991745baa27c9,The VSPOT,40.678095,-73.9795238,4.4,Brooklyn,46
0x89c2593f2530370d:0x99977fc57ba9669c,Jungle Cafe,40.7303512,-73.9548837,4.7,Brooklyn,46
0x89c25a491f17ec49:0x42743c91880aed77,Perelandra Natural Food Center,40.6933861,-73.9914028,4.6,Brooklyn,5
0x89c259c7a9f9254d:0x92c543604da0597d,Happy Zoe Vegan Bakery,40.7240417,-73.9496624,4.6,Brooklyn,46
0x89c25bb2daca439f:0xa940a13ce745c5ff,Govinda's Vegetarian Lunch,40.687646,-73.98216959999999,4.5,Brooklyn,46
0x89c260e7d5d86897:0xf223b72e678e730b,The Panorama Of My Silence-Heart Cafe,40.7122999,-73.8063719,4.7,Queens,15
0x89c261db1abf2a75:0x73577781c9b930e1,Joong Koog Jip,40.7574356,-73.7794898,4.1,Queens,21
0x89c26023d9210c27:0x2b43c899462b155,Cafe De Cupping,40.765431,-73.814415,4.3,Queens,15
0x89c25f40278935cf:0x91402aa165b428f,Rotana Hookah,40.766610799999995,-73.9124442,4.4,Queens,6
0x89c2f4af5a0cd0e3:0x16807ff5f8fc3f0d,Dunkin',40.8493395,-73.8530473,4.1,Bronx,4
0x89c2f37c5fabd85d:0x12c9e919ddab91f7,The Pine Tree Café,40.8625861,-73.8804921,3.9,Bronx,2
0x89c26100c19b5bad:0xd3b4cb13fc8297ae,Cold Stone Creamery,40.725701099999995,-73.7914298,4.2,Queens,10
0x89c258a56ec1169b:0xe75b8e10854d0d1,Delizia 92,40.7814518,-73.9486798,4.4,Manhattan,24
0x89c2f40a1cdc9a51:0x4d92794c12e7a3a8,Shop Fair Food Warehouse,40.8637988,-73.9184491,4.2,Manhattan,5
0x89c2f24c29caa92d:0x7a17f9caa5154736,Carlos and Gabby's,40.906568199999995,-73.9043799,4.1,Bronx,9
0x89c259ca0a28731f:0xd3d13e0daf7fae6c,Think Coffee,40.7522222,-74.0016667,3.9,Manhattan,15
0x89c2595df71a30d3:0x3b2bf8cb53885942,Partners Coffee,40.7180107,-73.9591725,4.4,Brooklyn,15
0x89c263aa97f33a5f:0xec69b00777f041bf,Vaccaros Pizza,40.727941,-73.710758,4.4,Queens,24
0x89c2f4a7f30afa3b:0x98f4b00302bcf01b,Pasta Pasta,40.8547872,-73.8552074,4.4,Bronx,49
0x89c2f396f6f4fb2f:0x4a7dbb23bab219b8,Sugarboy Bakery,40.879463099999995,-73.9046504,4.2,Bronx,25
0x89c2661d34298737:0xf3b0c96510843da3,Ralph's Coffee Shop,40.604819899999995,-73.7545544,4.3,Queens,43
0x89c26609724242cb:0xc6b1dd3d743f7676,Hermans Deli & Catering,40.6170471,-73.75140569999999,4.2,Manhattan,37
0x89c268291600bac3:0xf682db34336aada6,Rockaway Bagels,40.5823393,-73.8371853,4.6,Queens,23
0x89c25c10d503365f:0x230dca1219ca368c,Rosario Pizza,40.6941108,-73.91850459999999,4.4,Brooklyn,24
0x89c258540f837537:0x7a4e620a818d235b,The Theater Buffet,40.760195599999996,-73.9878844,4.3,Manhattan,7
0x89c25bdf9a3017df:0xe21e8a627f1024ee,Weekends Cafe,40.7116441,-73.961944,4.5,Brooklyn,43
0x89c2599b88c2328b:0x5093fda5ce1cfd30,Klong,40.729582799999996,-73.9891322,4.3,Manhattan,12
0x89c2f4875ccd4b97:0x652d402b621bae01,The Bronx Beer Hall,40.854064,-73.88821589999999,4.5,Bronx,27
