gmap_id,total_chars,total_words,review_count,avg_rating,rating_std
0x89c259bb2c7f0f57:0xf08acbb8d93ead7b,2780,503,22,3.772727272727273,1.0203555954301133
0x89c259bb2d4220e9:0xa453dd6ade364da,5990,1076,43,4.441860465116279,0.8252654863276351
0x89c259bb2d89d7bd:0x83186a660bf6a13a,4510,856,20,3.8,1.436369692919216
0x89c259bb2ed48d89:0xc4afbc1f1fc00dc2,1613,317,26,3.8846153846153846,1.3061982415214948
0x89c259bb2edf7537:0xfa67dd84ac84833c,7621,1377,122,4.057377049180328,1.2875704607398126
0x89c259bb2ef0a9ef:0xdb3d3597dd1224e9,8479,1522,122,4.122950819672131,0.9670425978161757
0x89c259bb2ef0a9ef:0xfb251a15fdb8b477,5046,914,42,3.9523809523809526,1.0581249166050926
0x89c259bb31abfca3:0x89ea6348e0454f6,10539,1962,239,4.205020920502092,1.0826243691930164
0x89c259bb3229ebcb:0xd9fc473917c39054,2481,443,47,4.23404255319149,0.6982202828386272
0x89c259bb33f801cb:0xdb1e0cc1d98c0123,3789,677,49,3.9591836734693877,0.9565385441238412
0x89c259bb3affac1b:0x413635008fc61843,3161,568,86,3.9302325581395348,1.3265674207333098
0x89c259bb3db3d6a9:0xe249d7f2fa00b16b,8490,1487,105,4.257142857142857,0.9201648204008326
0x89c259bb3ee8e9c5:0x6ccb672126c3aaba,7296,1258,85,4.317647058823529,0.8892447933617653
0x89c259bb3f2a6e87:0xbd9d5c181489ef39,7718,1384,111,4.081081081081081,0.9257442719252746
0x89c259bb41f7ddff:0x1a0258e02574bef0,1212,226,11,3.4545454545454546,1.694912172570388
0x89c259bb4225f3a1:0x54d76570c7121a1a,9410,1666,114,4.2631578947368425,1.0893907656738013
0x89c259bb683951b9:0x32b704153bf9aef8,40546,7619,283,3.625441696113074,1.3918415014668966
0x89c259bb6a99aad5:0xbe4670ffe6f18a21,1656,294,23,3.6956521739130435,1.06321906614239
0x89c259bb6eb74d4d:0x546f9c077835ec97,2135,376,16,4.0625,0.8539125638299664
0x89c259bb6eef813b:0xc7cd47cb2f060c95,18777,3350,223,4.5291479820627805,0.8892768043525159
0x89c259bb7ad48df1:0x544113714a726d45,9313,1642,101,4.158415841584159,1.055771502431532
0x89c259bb7c4396c3:0x77e767bbb9a0af22,13458,2332,199,4.371859296482412,0.7800621966276687
0x89c259bb7cac742b:0x9a956bf31c262c9a,8559,1535,122,4.254098360655738,0.8866454135779298
0x89c259bb7cc71eeb:0x970f4dba8b1381e0,5941,1091,69,4.304347826086956,1.0333319583083556
0x89c259bb7e87cccd:0x6392401a650a49b5,508,85,10,4.1,0.9944289260117533
0x89c259bb802d1eed:0x6a1373199661cb33,33321,5985,512,4.3125,0.8825332688606102
0x89c259bbae76dd83:0xea0a1bedde8650a6,3182,576,51,4.03921568627451,1.1306773954355944
0x89c259bbb392406f:0x89b335f80e8aba56,7973,1450,61,4.016393442622951,1.1327224325886802
0x89c259bbb39f141d:0xda69fa5bb69a0e63,36813,6583,465,4.131182795698924,1.030774158203733
0x89c259bbb9d0b77b:0x7d696075ce3196b8,3525,656,32,3.78125,1.0696509831746297
0x89c259bbb9f8d899:0xe84ac9d1cda2999a,61265,10780,571,4.25569176882662,0.9028891266386501
0x89c259bbbf4877fd:0x993c17c80ecf6388,15690,2837,179,4.128491620111732,1.0440970851620979
0x89c259bbc27d4eb3:0x18bb23d26dcd9376,10058,1831,153,3.7973856209150325,1.2843156949385797
0x89c259bbc287647f:0x3b33afe4a2cbe8d6,4774,867,54,3.8518518518518516,1.265021551123864
0x89c259bbc5dc7af1:0x66b5c615e3900b01,8557,1563,168,4.5,0.8115926532014316
0x89c259bbc9399895:0xa4682ed9bd5e2a78,8091,1411,84,4.190476190476191,1.046810306934062
0x89c259bbcc557289:0xd8394b7cd915ea6d,11030,2005,82,4.280487804878049,0.9064159544963294
0x89c259bbd5130d73:0xee7ae63f8789beee,33182,5930,289,4.387543252595155,0.9475757733358294
0x89c259bbe5dd331f:0x64795107ef272a06,9808,1841,81,3.814814814814815,1.509230856356236
0x89c259bbe603bcb5:0x470f18eb30ff0de6,14942,2752,149,4.214765100671141,0.9046707508383677
0x89c259bbe603bcb5:0x81f70b086c44c833,5515,1045,31,3.6774193548387095,0.9447079539622655
0x89c259bbe8a105ab:0x815ebfe997410dda,12201,2115,177,4.248587570621469,0.8952594433911303
0x89c259bbec19d195:0xfa247d5df59dafa2,8518,1546,88,4.5,0.7427813527082076
0x89c259bbee825de3:0xaaec3b1bc8e1bb1,21962,3887,273,4.205128205128205,0.997262467134885
0x89c259bbeead74c9:0x6ef898a819cbd780,18443,3315,187,4.213903743315508,0.9822178389532312
0x89c259bbef9c8b8b:0xc0d56110e73f561f,33218,5988,320,4.215625,0.9764016129226065
0x89c259bbf1f18ed3:0x1d16feecbfc77949,7499,1354,94,4.127659574468085,0.9862936219355698
0x89c259bbf6f84813:0xba282c8374f4dbf4,17141,3108,147,4.285714285714286,0.9141205819563218
0x89c259bbf6f84813:0xc620cc4e0642038e,23774,4365,230,4.3,0.8208526826645292
0x89c259bbf74c1d39:0x76f85c9d7402d7a0,7190,1287,74,4.027027027027027,1.0064582274705172
0x89c259bbf9912541:0xca0430799ff967a5,18764,3281,228,4.25,0.8672961680832021
0x89c259bbf9efb9e1:0xd0a3940a657dad4e,14088,2504,227,4.330396475770925,0.878001210305122
0x89c259bbfa1cddbb:0x66f04149b6b6d2da,1781,329,21,3.6666666666666665,0.7958224257542214
0x89c259bbfebd81f1:0x85c5cce9a8813c74,7349,1265,215,4.167441860465116,1.023034000182415
0x89c259bc0129ea1b:0xb7d95db0d4419880,11591,2060,130,3.9615384615384617,1.2225519513309204
0x89c259bc03025a6d:0xf33eb3d727300a41,19119,3399,298,4.577181208053691,0.6215133919281307
0x89c259bc0368c6ad:0x7ae7150413fc01cf,2647,487,36,4.194444444444445,1.0090857090723107
0x89c259bc0473ad89:0xd0388d9b8acc3594,3806,702,25,3.92,0.7023769168568492
0x89c259bc06a1c877:0x80729ec3a6a89842,2642,462,73,4.260273972602739,1.0411985249417826
0x89c259bc071a397d:0xfafbb5caca79fca3,3151,561,11,4.090909090909091,1.044465935734187
0x89c259bc076ef70b:0xd77579d232bf83fb,2520,449,45,4.088888888888889,1.0405903530344123
0x89c259bc136b511b:0x83128d56b3b4dc7f,26440,4591,293,4.170648464163823,1.0525044769237568
0x89c259bc17487491:0xef34d21b32f27558,11979,2113,146,4.5,0.807294331660414
0x89c259bc1abccff7:0x7dd50d61a9c01c74,19175,3393,94,4.680851063829787,0.6911540288228059
0x89c259bc1d02a595:0x88c950239399f550,18099,3260,174,4.471264367816092,0.7424234720067735
0x89c259bc1d696bd7:0xba22e648226e54e4,10367,1897,54,3.814814814814815,0.8703517847458824
0x89c259bc1d833adf:0x84fd14de64a40481,791,134,14,4.642857142857143,0.4972451580988469
0x89c259bc29b46d1b:0xbf6569821d303b1e,11193,1936,96,4.1875,1.1545106049067306
0x89c259bc4e48a33d:0xff6bfffc75f0bd62,5297,905,89,4.112359550561798,1.1912388723814056
0x89c259bc52b53a17:0x32ad6c4e00b1d019,2415,432,25,4.4,0.7071067811865475
0x89c259bc5ba29e37:0xfe64f8df69464f7b,14314,2581,191,4.057591623036649,1.0320304262818816
0x89c259bc5d55ad81:0x30ba43aabd229571,1616,296,16,4.5,0.7302967433402213
0x89c259bc5e51ce11:0x1da94571d79d9bd9,14399,2598,197,4.274111675126903,1.0081250771300683
0x89c259bc669d38b7:0x271782fe93a04572,27849,5067,627,4.189792663476874,1.0547433352568636
0x89c259bc7aea6d95:0x6a6a9b89f26ed0b4,2846,524,16,3.0625,1.2893796958227626
0x89c259bc8153f1c9:0x8618908c73399a8b,12632,2233,203,4.379310344827586,0.7828391570326204
0x89c259bc82e67333:0x4fddd1b4ea23c45,11643,2128,137,4.233576642335766,1.0019302967025243
0x89c259bc8389fd35:0x5670b57af9fe0810,5127,938,69,3.9565217391304346,1.1686440434348493
0x89c259bc85769e8d:0x8725a74e0e88fb0b,4307,752,81,4.098765432098766,1.0677656375769558
0x89c259bc872fe6eb:0x645ead4f0c60247,38462,6818,579,4.226252158894646,0.9030522705989462
0x89c259bc87d6b659:0x91474f386f7ed964,19716,3583,363,4.363636363636363,0.8039955471139161
0x89c259bc93838301:0x3fb0b0fad00ded82,2488,431,39,4.128205128205129,0.8638800836460913
0x89c259bc93c1b9cb:0x44937886ad97704,12209,2239,211,4.492890995260663,0.7062285361016242
0x89c259bc9c0e8185:0xbbdc44b77805a516,16262,2980,152,4.5855263157894735,0.8722664316478733
0x89c259bcb9464a65:0x8006b522c003a406,7769,1405,144,4.5625,0.8586764086809274
0x89c259bcd0727469:0xa158c4e0055ee8,9707,1709,124,4.435483870967742,0.9477567480088317
0x89c259bcd3f67d67:0xc30898c2949eaa00,3189,567,68,4.367647058823529,0.9288801115499304
0x89c259bcd80607ff:0x6d8787b2d22e9fa4,3481,607,22,3.909090909090909,1.1087999050492514
0x89c259bcdf11139d:0x5b4ca07c7357c253,1198,207,12,4.916666666666667,0.2886751345948129
0x89c259bcdf13a383:0x691316d25d4939cf,4217,746,29,4.0,0.8451542547285164
0x89c259bcdf7060e5:0x5b3d39073d9c49ec,13884,2491,122,3.9836065573770494,1.0831817728407807
0x89c259bce847986f:0x58d878dcb0e7cac1,5780,1038,156,4.410256410256411,0.7693465586964037
0x89c259bd0c4b408d:0x1129012f3d06d66,15162,2710,70,4.0,1.1795356492391769
0x89c259bd14dac19b:0xb6780a9a9d67975e,4396,787,65,4.523076923076923,0.7727324146270717
0x89c259bd22effead:0xcbdcbc2fc8c0d8fc,36922,6631,540,4.277777777777778,0.9261540294857628
0x89c259bd281cdb99:0x961ecbed875600c7,7654,1457,82,3.8780487804878048,1.3183439284346363
0x89c259bd2e1cb9f1:0x2fd9ec2bfb990cfb,4843,848,88,4.125,1.1428186569874594
0x89c259bd38cf9749:0xcd30e41fc525f07,1831,340,11,2.8181818181818183,1.6624188291872672
0x89c259bd3a3155c9:0x669d102177ccdad8,31827,5736,494,3.931174089068826,1.0578211743836106
0x89c259bd3ca49e89:0x579dd21b4716c184,25427,4638,349,4.4240687679083095,0.8730278634899343
0x89c259bd431aa4d9:0x9ce3b70d11885019,12296,2154,139,4.41726618705036,0.7604278027030321
0x89c259bd47400a75:0xf4f36452df79e191,16681,3003,233,4.090128755364807,1.0320453748573228
0x89c259bd5892882d:0x57da148a737c27e4,9628,1767,100,3.68,1.4204850501775013
0x89c259bd5892882d:0xda7e70165adb5214,21050,3856,489,3.9406952965235176,1.1936307777553674
0x89c259bd5b5179a7:0x39e04a3533fd149c,263,49,14,3.5714285714285716,1.4525460784051256
0x89c259bd5d7cda49:0x776a6c3b8ae55c81,9246,1691,173,3.6705202312138727,1.3813955977754655
0x89c259bd66b01e6b:0x89d47981721b4dd6,212,37,12,3.6666666666666665,1.1547005383792517
0x89c259bd6df98031:0x5a7c39f860af0b7b,415,86,13,4.230769230769231,1.165750556068647
0x89c259bd6f41368b:0x33097403b620ea99,3972,694,25,4.64,0.6999999999999998
0x89c259bd7b8f6f9d:0x64b4919d480f56d8,23661,4165,344,4.046511627906977,1.0788934699023462
0x89c259bd7f3674d3:0x6b02a81e5a72343b,56678,10112,891,4.178451178451178,0.9799256235398465
0x89c259bd89217b99:0xded7c9cbf327b89b,7107,1266,97,4.577319587628866,0.7046726714462266
0x89c259bd9165e9e9:0x12f8ea4feca30105,5378,970,74,3.972972972972973,1.097606024746996
0x89c259bd9a63eacb:0x67da0f4acf976ec0,14537,2635,296,4.29054054054054,0.9076203072208703
0x89c259bd9a66754b:0xb431fcfedea03d28,1522,284,20,3.9,0.8522416262267904
0x89c259bd9f1e2ed9:0x6408edd7b97a6649,9365,1680,130,4.561538461538461,0.7675981481959776
0x89c259bdac6bc31f:0xdaf093fea041b049,6391,1131,79,4.405063291139241,1.1038276916557004
0x89c259bdb44b8649:0xba10170597147687,7693,1416,121,3.9917355371900825,1.0447955762460188
0x89c259bdb6afba6f:0x9f907b2d1bbd5141,15277,2739,132,3.5757575757575757,1.3372023439707232
0x89c259bdb7c996a7:0x94229f051c394e24,20085,3472,128,3.9453125,0.9076108097030156
0x89c259bdc1b4fdf1:0xb093113275a4a044,9906,1701,130,3.4846153846153847,1.4154990101810363
0x89c259bdc3de27cd:0xde3649263e6d7c0d,2774,481,43,4.209302325581396,0.9650595721775965
0x89c259bdc6d2666d:0x75b2de77018e6938,3963,712,109,4.08256880733945,1.1149525846667405
0x89c259bdc8058bd9:0x94a4d1df9076ebb5,1413,258,24,3.9583333333333335,1.3981094896064241
0x89c259bdc86aca37:0x939f136fe7fb9039,8899,1610,89,4.797752808988764,0.5261302828823708
0x89c259bdd1c5dd0d:0x86238121a190886,4705,832,29,4.344827586206897,1.3168105967766401
0x89c259bde01c9d65:0x7c77277c77b947ae,2323,426,37,4.486486486486487,0.7311186870368822
0x89c259bde24d8141:0x85be19b4a555822e,3477,639,20,4.2,1.2396943596157715
0x89c259bde25f9209:0x1a3121d096f377a1,23290,4241,250,4.144,1.0657425715976927
0x89c259bde3ed7657:0x62cba0a4cb21572b,9276,1621,84,3.9761904761904763,1.0973812253010093
0x89c259bde511440d:0x2dbc32abf9dd9365,985,175,13,4.076923076923077,1.4978617237881953
0x89c259bde556e039:0xaf39b3300570e4ed,4688,829,26,4.346153846153846,1.2310095919141393
0x89c259bde5571fdb:0x2aa3b26b649b00c6,12329,2162,195,4.5025641025641026,0.7417891367814707
0x89c259bde7aeae67:0x208885887e95659c,105309,18760,1380,4.489130434782608,0.8277444984372101
0x89c259bde7b4e1b7:0xd5f0d77c5b9faa58,10030,1800,231,4.251082251082251,0.9767675826913224
0x89c259bde7d530ed:0x8f80ffcbdc2babbe,78966,14061,1045,4.561722488038278,0.8125387697921008
0x89c259bde835996f:0xa546e4434488d2b5,6915,1252,66,3.4696969696969697,1.1531855140595682
0x89c259bde9c54513:0xbdd0df56742a982,8947,1622,120,4.341666666666667,1.0491760138905433
0x89c259bdea8c1407:0x518eb80807c2f084,32375,5570,491,4.246435845213849,0.9553087573639069
0x89c259be02461731:0x92b14dd3de4f22e4,2065,364,25,4.44,1.003327796219494
0x89c259be09986459:0x2ed126f3b0371614,28079,5146,326,4.251533742331288,1.012801496427431
0x89c259be09af3389:0x6c8e9bf936e5a587,10549,1842,128,4.3984375,0.9419350475793264
0x89c259be12431201:0x5438b90b8ebc24c5,28276,5135,346,4.208092485549133,0.8797518441945197
0x89c259be133ad443:0x51af1031a7f2c18d,5204,943,125,4.224,0.9743815242699903
0x89c259be14901b01:0x358e7ec092ec91ef,37051,6507,396,4.3686868686868685,0.8746380331556145
0x89c259be1531e3dd:0x5c524698afdbce87,813,152,26,3.8846153846153846,1.4234303095528935
0x89c259be1cbe8d65:0x8dfa46a0e532879c,13454,2409,86,4.569767441860465,0.833711724397639
0x89c259be1f4806c7:0x8bf237d560580ffc,46764,8492,424,4.339622641509434,0.9737625834092476
0x89c259be1f9361b7:0xec48b3442096a4e6,28035,4911,290,4.4206896551724135,0.908772818057798
0x89c259be200fc4e9:0x23beb9226548498e,58674,10559,651,4.391705069124424,0.8815329370113199
0x89c259be22454779:0x5805852233f42ca9,42772,7948,430,4.3279069767441865,0.8780741751473896
0x89c259be2b4a4b71:0x873e90b80c527de2,35669,6662,582,4.292096219931271,0.8546155365651423
0x89c259be368cdd95:0xee30f9fc936f5110,7409,1308,135,4.118518518518519,1.072393416419496
0x89c259be37925951:0xe8e897050463aeab,1658,302,24,4.875,0.3378319623460882
0x89c259be38b84805:0x99f16d06d876977f,3213,565,53,3.830188679245283,1.2517042083711276
0x89c259be3af20533:0x2df5214d001cf95b,2335,395,38,4.2631578947368425,0.7599505861004169
0x89c259be402adc05:0xcdfccb402154fb53,26191,4893,531,4.338983050847458,0.9121641804878186
0x89c259be41d20927:0xb24007a00f99914f,1421,264,24,3.6666666666666665,1.12931940514656
0x89c259be43af5985:0x6f68760e22299356,1539,276,30,4.3,1.0221680811915899
0x89c259be4c21f1d9:0x9d9e4a5ab518517,11958,2161,205,4.326829268292683,1.0551053265525485
0x89c259be4c6e6b6f:0xa2e785f0723ab3b7,11007,1995,174,4.293103448275862,0.9313168132153722
0x89c259be586aa7c5:0x7ccb0226d507f9be,7373,1345,68,4.529411764705882,0.9537136876801554
0x89c259be5e52801d:0xe2c1c2a9890666ec,6418,1194,42,4.357142857142857,0.9323829573164005
0x89c259be60b61051:0x2bc0609c365900aa,4326,800,15,3.6666666666666665,0.8997354108424374
0x89c259be6136c2fd:0x9b82a0a73034d84c,23623,4245,195,4.1179487179487175,0.9532558950671675
0x89c259be61a6c911:0x9178a47105f57b3b,1014,182,25,4.28,1.173314393786536
0x89c259be63d00761:0x2de220f95e53d15a,7886,1405,61,4.081967213114754,0.8620727341165035
0x89c259be643981ab:0x99ea3a7263a1fca8,9654,1730,121,4.140495867768595,0.8593193539459679
0x89c259be6444da79:0x8cfb3e4f7e479b9b,7443,1315,123,4.349593495934959,0.829613181019494
0x89c259be672afceb:0xfaacbbb59a0e4e7c,5729,1058,71,4.126760563380282,1.0945263485021235
0x89c259be6aaf51c7:0xa94bda30596a5c6a,37091,6736,300,4.113333333333333,1.050794677248924
0x89c259be717aa72d:0x2b7fac0eae785949,13355,2320,139,4.60431654676259,0.6875571653279353
0x89c259be7199c461:0xf654b0f4c9cdad08,6321,1104,125,4.688,0.6402620431284116
0x89c259be71dd4b21:0x3ea0f0d34fb62bab,39116,7317,467,4.400428265524625,0.9871708332215324
0x89c259be81f8a8f9:0x8dc0415a726fcddf,67329,12096,921,4.438653637350706,0.8027019118267638
0x89c259be89327627:0x8600f3e19b127468,6726,1207,132,4.106060606060606,0.9904704392132836
0x89c259be89720bdd:0x85c0ed39433e07b3,14862,2561,195,4.194871794871795,0.9322262230281879
0x89c259be897facb7:0x66148ac219403550,3411,598,43,3.813953488372093,1.0523401123547815
0x89c259be8e9028e7:0x19020a8b4bc8bfa5,12812,2268,185,4.248648648648649,0.9906140008638096
0x89c259be90603481:0xa2201a3d89a27cc7,12237,2111,332,3.9789156626506026,1.1059471336154039
0x89c259be97932997:0xc8855429ff7cff00,1893,365,36,3.3055555555555554,1.4105610726524884
0x89c259be97e065b9:0xd3dd55102439e31c,1003,183,11,4.0,1.2649110640673518
0x89c259be992f40a1:0x98e9d25b691f2c5,8804,1583,125,4.24,1.0731322859861248
0x89c259bea0104027:0xc0f2957358dfd6f,2404,459,32,4.71875,0.6831792378049423
0x89c259bea012f371:0x6175bfb382251675,322,59,16,4.5,0.6324555320336759
0x89c259bea0fc56d3:0x9296403af64b81f7,19313,3432,239,4.343096234309623,0.8398331886855224
0x89c259bea30e087d:0x43a4ac7ddaf0af14,16306,2937,178,4.325842696629214,1.055256210610061
0x89c259bea4e58ba3:0x9311cb3e609398ef,16040,2902,285,3.863157894736842,1.180330518724384
0x89c259bea50886ff:0x6130ba8b7924a617,11384,2062,250,4.028,0.9157348312281772
0x89c259bea658aa2f:0xff289db6c6c52bc1,45700,8199,427,4.117096018735363,1.0095148268323955
0x89c259bea72a547b:0x30d441ddc9b16f03,17042,3099,157,4.178343949044586,0.9707463736560419
0x89c259bea7597b0d:0xaa66ce9f0cffde68,14112,2576,140,4.392857142857143,1.0504978509453025
0x89c259bea78980ed:0x1b2ecdf94db7a52a,3955,718,24,4.291666666666667,1.0826363421183323
0x89c259bea7dc90c1:0x2902728fa7373084,32254,5832,475,4.1410526315789475,1.0183438545426744
0x89c259bea974f94d:0xbe9dee3430014327,27853,4934,357,4.3277310924369745,0.884725981486393
0x89c259beaae61525:0x788974106dcc4597,38541,7004,680,4.395588235294118,0.7367751695898327
0x89c259beaaffe35f:0xbdf5954dbe2c9bee,11085,1995,223,4.210762331838565,0.8304296359092322
0x89c259bebb825b35:0xc717bc0b64b37f5,13032,2196,112,4.464285714285714,0.8157080760784862
0x89c259bebc874945:0x11e464183dc078db,2421,417,19,3.789473684210526,1.2727462594467416
0x89c259bebc97a4dd:0xb35c0fdb463bd7e6,10512,1941,187,4.449197860962567,1.0007185044540197
0x89c259bed1a7f179:0x564ae15ef3a600f7,3112,558,47,4.0212765957446805,1.310316286114816
0x89c259bed5e36061:0x886cfc3596d78e0d,11131,2020,87,4.149425287356322,0.8830277673764089
0x89c259bed5e36061:0x99a5240435fb9ac4,6068,1125,98,4.173469387755102,1.157899895999789
0x89c259bed63aef0d:0x418b94a29312c34e,12893,2326,148,4.148648648648648,1.1088074421375687
0x89c259beda866a0d:0x3472a783741e09e8,17036,3063,190,4.489473684210527,0.7816647117057527
0x89c259bedf7b1531:0x8cc13ea6176df901,24661,4603,190,3.642105263157895,1.3207003871698404
0x89c259bedfee8ca5:0x9f13929bae916465,8813,1573,59,4.186440677966102,1.136761526430212
0x89c259beff0c1071:0xdac567a7f95136c8,10339,1797,171,4.538011695906433,0.8694248402269041
0x89c259bf06165e67:0xfc08114c7c529777,6877,1264,55,4.072727272727272,1.2450575690177343
0x89c259bf0a1a6c29:0x2e34b56dc0d2d64b,10610,1864,135,4.674074074074074,0.751412894323531
0x89c259bf0ab83fe7:0xa6f4c4e05de056c,8666,1598,70,3.357142857142857,1.1425335980943088
0x89c259bf0af653cb:0xe77b1f8d2111cc5b,5603,1025,40,3.45,1.2800240382358212
0x89c259bf0c10e991:0x5a83ac793d2f7592,3567,672,31,3.4516129032258065,0.722897396012249
0x89c259bf0ca5edef:0xba792d711f483abf,92697,16482,823,4.286755771567436,1.032516142165448
0x89c259bf1301eb7d:0xf7eec010f61e7e49,105504,18370,957,4.556948798328109,0.8533384418445127
0x89c259bf144c69c3:0x15888792399eda13,5542,1022,89,3.898876404494382,1.1485657441528854
0x89c259bf144c69c3:0x17c2f46a911cac0a,14213,2491,118,4.220338983050848,0.8783783934370635
0x89c259bf144c69c3:0x1b87c27e0d4a685e,101731,17834,682,4.570381231671554,0.7302180199444802
0x89c259bf144c69c3:0x1e8fc5a8f14e4be7,6423,1124,99,4.505050505050505,0.8128274834375221
0x89c259bf144c69c3:0x2d79ceac92a13a4e,3836,689,21,3.8095238095238093,0.8135752957807665
0x89c259bf144c69c3:0x4b088e920bc706d,16164,2770,87,4.517241379310345,0.8608009921202954
0x89c259bf144c69c3:0x5a9b167beddcbacf,4344,807,26,4.384615384615385,0.7524319545007683
0x89c259bf144c69c3:0x89d3a8ab21e063a1,7999,1452,57,3.8421052631578947,1.0985294339676261
0x89c259bf144c69c3:0x8bf25365a3f9efc8,25093,4475,248,4.165322580645161,0.9356237482847722
0x89c259bf144c69c3:0xb21efb7ea3541a2,25710,4530,154,4.045454545454546,0.9170919447772303
0x89c259bf144c69c3:0xd3a7867eb4d6612f,2706,498,32,4.21875,1.0075321174741454
0x89c259bf144c69c3:0xd471d406028bb76a,21542,3779,137,4.299270072992701,0.8775380292048489
0x89c259bf144d58cf:0xc8efedc6f65f532f,11853,2085,100,4.34,0.976698210267324
0x89c259bf145f41b1:0x5fb8be19d61f1784,35996,6287,359,4.587743732590529,0.7265631817320491
0x89c259bf14e5a8e1:0x1b69c719743ffcf,9536,1733,72,4.625,0.7206706579174003
0x89c259bf151555c9:0xc3463031bf7fc759,1203,229,16,4.0,1.3662601021279464
0x89c259bf169debdd:0xf5ec42533673bd1e,11034,1893,56,4.160714285714286,0.7810665368999848
0x89c259bf202e560d:0xeb7800148a9c651b,3726,693,81,4.234567901234568,0.9652927656710112
0x89c259bf2071a241:0x323a7d7fefc12658,33714,6085,356,4.353932584269663,0.9515065805905419
0x89c259bf20777c5b:0xfc1bcec357bb26c5,819,161,10,3.5,1.4337208778404378
0x89c259bf2099caf9:0x7a0325a8a215e560,1285,243,49,4.224489795918367,1.0055120197037466
0x89c259bf2395a229:0xc20cee070a2c537,147785,26379,1673,4.438732815301853,0.925441222057628
0x89c259bf24255685:0x7f2c5e524a1798c5,22301,3955,200,4.165,0.9121045298466807
0x89c259bf268cbc95:0x6cac0f4e225d4a62,3615,625,33,3.606060606060606,0.7881701093115124
0x89c259bf297aea71:0xfacc7148fb870986,791,140,14,4.0,1.358732440973515
0x89c259bf3940be3b:0xbcb5dbb22e65a6a1,1831,331,29,4.068965517241379,1.3344617556677678
0x89c259bf3e57060b:0x4f1608274f5e6fe6,149132,26315,1389,4.486681065514759,0.8320851554044195
0x89c259bf42f2f0a7:0x243535f388851750,23664,4335,206,4.121359223300971,1.1086489677728402
0x89c259bf505c972b:0x9ba9489fa2dfbb8,46250,8557,616,4.1022727272727275,1.0718548759474795
0x89c259bf58402b91:0xf60dff99c666083e,4896,858,35,4.314285714285714,1.0784364654832634
0x89c259bf5c1654f1:0xfe3413ce38f637bf,60784,10741,744,4.577956989247312,0.7795143729503291
0x89c259bf5c1654f3:0x195a4349d6459297,1784,318,14,3.357142857142857,1.0818177620697813
0x89c259bf5c1654f3:0xb41ec3ae7af3efb1,11464,1997,71,4.253521126760563,1.091765409903414
0x89c259bf5c1654f3:0xb8f2d88ff9bd036d,10652,1872,93,4.268817204301075,1.074808222997263
0x89c259bf5c95659b:0x7fb88a3417830137,2576,438,19,4.842105263157895,0.6882472016116853
0x89c259bf5cc935ab:0x14374b11034f050,14250,2600,94,4.1063829787234045,0.8855844932929463
0x89c259bf5cc9a40d:0xd8d6994d2cd1ca99,21237,3755,186,4.220430107526882,0.9298717307398783
0x89c259bf5e55a12b:0xe3c0c91b271c45f4,2686,472,22,4.181818181818182,1.1396057645963793
0x89c259bf609ee913:0xe9f8bdd7120d0cdc,1640,291,10,4.8,0.4216370213557839
0x89c259bf609ef01d:0xf9b2b09c373f9058,62015,11313,448,4.515625,0.8564672053415145
0x89c259bf60a6163b:0x3a1f063e136165bf,4200,746,58,4.224137931034483,1.1704415638234438
0x89c259bf657c9a41:0x977e088311fb43a,1179,228,48,3.625,1.1415741278435239
0x89c259bf6753c9e5:0xfc8dca7bb78bc1a9,25343,4505,169,4.218934911242603,0.9027056166115538
0x89c259bf6810462d:0xb0da06d54255fb8f,10357,1834,68,4.382352941176471,0.7336152915264031
0x89c259bf68562665:0xc9dd251ac0f8fbf6,7785,1387,60,4.716666666666667,0.5237306419436756
0x89c259bf68f0e5f9:0xfe6d36e788729964,52358,9449,792,4.734848484848484,0.5953020691208771
0x89c259bf6dd90021:0x645ce21be1b31735,107202,18725,900,4.625555555555556,0.8037815395474492
0x89c259bf70830ffd:0xfd0ade634f9f9413,1398,263,13,3.8461538461538463,0.800640769025436
0x89c259bf7827a0a7:0xc29a9f3ba254de3d,18835,3373,130,3.6923076923076925,1.2810252304406975
0x89c259bf7b00faef:0xc6fe8292c0941f4c,2647,478,13,4.076923076923077,0.6405126152203486
0x89c259bf81d1ec63:0x909dc4394fc924c8,36937,6367,281,4.800711743772242,0.5169963306420129
0x89c259bf87fd2d49:0xcb8dcbe40d801fc5,35762,6495,307,4.267100977198697,1.193798955974842
0x89c259bf8945d107:0x8a9ec2a86a063b3f,30285,5353,394,4.588832487309645,0.7869658015987158
0x89c259bf8beb1109:0xc0125ca4bb571bb5,122359,22019,1234,4.230145867098866,1.0627660484595143
0x89c259bf8ca84d13:0x6ca84682e3f9c8a5,16126,2928,144,3.9930555555555554,1.161723627676474
0x89c259bf8d8a87c7:0x46891c7a116ce6d1,10161,1845,171,3.7660818713450293,1.261752457436041
0x89c259bf8e195a6d:0xe3896b42127cbb96,7035,1266,90,4.222222222222222,1.1195683134536223
0x89c259bf8f59539b:0x1cdec20ea91be087,39022,6942,309,4.148867313915858,0.8994083617403225
0x89c259bf8fcdecf3:0x5508c867d1404865,16748,3031,158,3.867088607594937,1.0227004989585287
0x89c259bf9a142f1b:0xb166af8558d21928,20908,3828,274,4.047445255474453,1.013432154327212
0x89c259bf9a142f1b:0xfa317134623dab55,76755,13605,941,3.973432518597237,1.0428764502031025
